person_id,day,dow,weekend,work_hours,screen_evening_h,sleep_hours,sleep_onset_h,steps,social_msgs,latent_stress,burnout,burnout_prob_true
273,4,4,False,7.85,2.02,5.77,23.87,6815,31,0.218,0,0.0
273,5,5,True,1.7,1.54,6.49,23.77,12005,36,0.218,0,0.0
273,6,6,True,3.82,2.67,5.96,24.19,8241,45,0.218,0,0.0
273,7,0,False,7.3,2.32,7.16,23.42,5418,17,0.218,0,0.0
273,8,1,False,9.03,2.5,6.08,23.98,6307,24,0.218,0,0.0
273,9,2,False,8.74,1.11,6.78,22.43,5389,30,0.218,0,0.0
273,10,3,False,9.02,0.92,7.18,24.21,7505,32,0.218,0,0.0
273,11,4,False,8.29,1.29,6.58,23.67,12649,47,0.218,0,0.0
273,12,5,True,2.87,1.55,7.48,23.44,8404,24,0.218,0,0.0
273,13,6,True,1.37,2.38,6.84,23.47,6231,45,0.218,0,0.0
273,14,0,False,7.03,2.65,6.57,23.33,7391,32,0.218,0,0.0
273,15,1,False,8.01,2.13,6.23,23.67,9075,59,0.218,0,0.0
273,16,2,False,9.32,2.56,5.01,23.38,6126,19,0.218,0,0.0
273,17,3,False,9.35,1.16,5.98,22.4,6937,45,0.218,0,0.0
273,18,4,False,7.1,1.83,7.24,24.26,7173,22,0.218,0,0.0
273,19,5,True,2.72,1.9,6.75,22.66,8938,31,0.218,0,0.0
273,20,6,True,1.22,2.5,8.51,23.65,6324,55,0.218,0,0.0
273,21,0,False,8.3,2.61,6.32,23.07,8241,24,0.218,0,0.0
273,22,1,False,7.89,2.08,7.6,22.61,8739,42,0.218,0,0.0
273,23,2,False,8.91,2.57,5.74,22.61,4422,30,0.218,0,0.0
273,24,3,False,8.63,1.56,7.06,23.37,7135,40,0.218,0,0.0
273,25,4,False,8.32,1.43,7.82,23.81,5458,32,0.218,0,0.0
273,26,5,True,3.2,1.43,7.81,22.78,10397,43,0.218,0,0.0
273,27,6,True,2.35,1.51,7.32,22.61,7588,34,0.218,0,0.0
273,28,0,False,8.69,2.74,7.27,24.07,7700,36,0.218,0,0.0
273,29,1,False,7.65,0.96,6.72,22.72,7309,11,0.218,0,0.0
273,30,2,False,7.1,1.69,9.06,23.01,6480,35,0.218,0,0.0
273,31,3,False,9.1,1.71,5.1,22.51,6630,49,0.218,0,0.0
273,32,4,False,7.31,2.61,6.22,23.35,5403,38,0.218,0,0.0
273,33,5,True,3.61,1.14,6.57,23.4,8631,58,0.218,0,0.0
273,34,6,True,2.37,0.54,6.76,23.69,8574,32,0.218,0,0.0
273,35,0,False,7.24,2.37,6.69,23.62,6040,42,0.218,0,0.0
273,36,1,False,8.51,2.09,7.42,23.26,8474,28,0.218,0,0.0
273,37,2,False,7.18,2.14,5.03,23.69,8691,58,0.218,0,0.0
273,38,3,False,9.35,3.24,6.85,24.34,7432,48,0.218,0,0.0
273,39,4,False,6.16,1.48,6.33,24.02,8234,25,0.218,0,0.0
273,40,5,True,1.62,2.07,6.85,23.23,7447,32,0.218,0,0.0
273,41,6,True,4.01,2.69,6.88,23.24,9057,37,0.218,0,0.0
273,42,0,False,9.25,2.45,6.6,23.6,4307,28,0.218,0,0.0
273,43,1,False,9.8,2.78,6.42,22.79,8135,15,0.218,0,0.0
273,44,2,False,8.8,2.18,6.41,24.13,8504,42,0.218,0,0.0
273,45,3,False,9.88,1.82,6.21,23.52,9856,18,0.218,0,0.0
273,46,4,False,7.8,1.78,7.0,22.77,7249,51,0.218,0,0.0
273,47,5,True,1.81,1.64,7.32,24.04,8147,44,0.218,0,0.0
273,48,6,True,3.99,1.47,7.11,22.24,8655,55,0.218,0,0.0
273,49,0,False,7.73,1.96,6.07,24.4,8113,31,0.218,0,0.0
273,50,1,False,6.95,1.98,5.8,23.41,7365,25,0.218,0,0.0
273,51,2,False,7.93,2.74,6.13,24.46,7931,38,0.218,0,0.0
273,52,3,False,8.8,0.82,7.35,24.2,7971,20,0.218,0,0.0
273,53,4,False,8.78,1.53,7.17,23.86,6601,37,0.218,0,0.0
273,54,5,True,3.35,2.92,7.6,22.88,5228,48,0.218,0,0.0
273,55,6,True,1.73,1.46,6.87,23.21,5509,35,0.218,0,0.0
274,0,0,False,9.8,2.77,6.49,22.65,6417,30,0.333,0,0.014
274,1,1,False,9.56,2.47,5.69,24.16,4776,21,0.333,0,0.014
274,2,2,False,8.87,2.52,6.34,23.93,8247,25,0.333,0,0.014
274,3,3,False,10.03,1.86,5.72,23.76,8607,22,0.333,0,0.014
274,4,4,False,8.61,3.12,5.92,23.85,7077,31,0.333,0,0.014
274,5,5,True,3.41,2.75,5.46,23.63,8626,39,0.333,0,0.014
274,6,6,True,4.11,3.34,6.55,22.78,8305,15,0.333,0,0.014
274,7,0,False,7.07,2.12,6.13,22.95,9647,33,0.333,0,0.014
274,8,1,False,9.94,3.54,6.78,23.38,6075,22,0.333,0,0.014
274,9,2,False,8.83,2.23,5.03,24.17,8415,22,0.333,0,0.014
274,10,3,False,8.14,1.61,6.0,23.4,9120,31,0.333,0,0.014
274,11,4,False,7.93,2.5,5.66,23.16,7399,18,0.333,0,0.014
274,12,5,True,3.56,2.62,7.43,23.83,6886,0,0.333,0,0.014
274,13,6,True,2.31,2.68,7.56,23.79,7149,33,0.333,0,0.014
274,14,0,False,6.26,2.51,6.43,23.14,9103,45,0.333,0,0.014
274,15,1,False,9.26,2.72,3.0,23.95,9097,30,0.333,0,0.014
274,16,2,False,9.51,2.58,5.97,24.09,7369,24,0.333,0,0.014
274,17,3,False,8.44,2.29,6.26,23.08,9393,34,0.333,0,0.014
274,18,4,False,9.89,2.35,4.78,22.83,6678,21,0.333,0,0.014
274,19,5,True,1.87,2.61,6.82,23.57,10520,31,0.333,0,0.014
274,20,6,True,3.11,2.32,7.18,22.73,5666,33,0.333,0,0.014
274,21,0,False,8.91,2.85,5.91,25.02,8887,8,0.333,0,0.014
274,22,1,False,7.32,1.38,6.0,23.87,10215,24,0.333,0,0.014
274,23,2,False,7.8,2.65,5.04,23.55,9036,39,0.333,0,0.014
274,24,3,False,9.76,1.72,6.41,23.74,11204,38,0.333,0,0.014
274,25,4,False,8.7,3.12,6.43,24.29,8419,27,0.333,0,0.014
274,26,5,True,3.06,2.92,5.99,23.87,9183,26,0.333,0,0.014
274,27,6,True,3.9,2.52,6.21,24.31,6543,19,0.333,0,0.014
274,28,0,False,8.75,1.83,7.05,23.5,5574,30,0.333,0,0.014
274,29,1,False,10.49,1.98,5.4,24.15,9773,21,0.333,0,0.014
274,30,2,False,7.95,1.57,5.92,23.92,9027,36,0.333,0,0.014
274,31,3,False,8.81,2.66,6.45,22.87,8041,15,0.333,0,0.014
274,32,4,False,9.84,3.58,5.43,23.97,8874,47,0.333,0,0.014
274,33,5,True,3.32,2.08,6.94,24.71,8543,45,0.333,0,0.014
274,34,6,True,4.46,2.94,6.51,23.56,11002,23,0.333,0,0.014
274,35,0,False,9.22,2.77,6.23,22.94,7771,26,0.333,0,0.014
274,36,1,False,9.63,2.65,7.22,24.79,7060,46,0.333,0,0.014
274,37,2,False,8.08,3.3,4.91,24.83,6598,28,0.333,0,0.014
274,38,3,False,8.53,2.14,7.11,22.48,8424,37,0.333,0,0.014
274,39,4,False,7.65,2.23,5.07,23.5,9015,27,0.333,0,0.014
274,40,5,True,3.73,2.44,8.27,23.83,7131,34,0.333,0,0.014
274,41,6,True,4.14,2.18,7.65,22.55,7777,31,0.333,0,0.014
274,42,0,False,9.68,3.35,7.13,23.85,9351,38,0.333,0,0.014
274,43,1,False,8.83,2.2,6.13,24.66,7783,27,0.333,0,0.014
274,44,2,False,9.85,2.24,6.41,24.02,9009,39,0.333,0,0.014
274,45,3,False,9.36,2.31,5.48,23.97,8010,56,0.333,0,0.014
274,46,4,False,9.05,2.56,5.44,22.99,5396,20,0.333,0,0.014
274,47,5,True,3.16,3.08,6.9,23.02,7513,30,0.333,0,0.014
274,48,6,True,3.1,1.99,4.4,22.96,6908,43,0.333,0,0.014
274,49,0,False,10.1,1.37,6.58,24.63,6500,15,0.333,0,0.014
274,50,1,False,10.34,2.39,7.03,23.8,9863,36,0.333,0,0.014
274,51,2,False,8.34,2.21,5.43,23.59,7551,35,0.333,0,0.014
274,52,3,False,8.3,3.55,7.33,23.94,10433,46,0.333,0,0.014
274,53,4,False,8.41,2.79,5.89,24.8,6371,17,0.333,0,0.014
274,54,5,True,3.43,1.99,5.82,23.61,7770,28,0.333,0,0.014
274,55,6,True,3.24,2.67,5.97,23.33,9747,43,0.333,0,0.014
275,0,0,False,9.22,3.35,6.62,25.76,5800,18,0.521,1,0.432
275,1,1,False,9.57,1.91,6.58,21.9,5412,26,0.521,1,0.432
275,2,2,False,7.87,3.22,4.29,24.08,7824,38,0.521,1,0.432
275,3,3,False,11.05,2.53,6.09,23.51,8001,29,0.521,1,0.432
275,4,4,False,9.51,3.02,7.08,23.36,7906,30,0.521,1,0.432
275,5,5,True,5.2,2.85,7.16,25.16,5661,39,0.521,1,0.432
275,6,6,True,3.9,3.53,7.93,23.98,7439,13,0.521,1,0.432
275,7,0,False,7.73,3.13,7.7,23.98,3600,22,0.521,1,0.432
275,8,1,False,9.02,2.85,5.46,23.48,4473,47,0.521,1,0.432
275,9,2,False,11.19,2.49,6.55,23.6,6481,30,0.521,1,0.432
275,10,3,False,9.71,3.65,5.98,24.16,3009,28,0.521,1,0.432
275,11,4,False,7.43,2.3,7.8,25.33,5208,44,0.521,1,0.432
275,12,5,True,4.88,3.35,5.92,25.82,8484,19,0.521,1,0.432
275,13,6,True,1.84,2.36,7.26,23.95,9633,16,0.521,1,0.432
275,14,0,False,9.83,3.69,5.16,24.71,6694,21,0.521,1,0.432
275,15,1,False,7.32,3.34,5.82,23.8,8819,26,0.521,1,0.432
275,16,2,False,9.76,4.23,6.68,23.41,8619,27,0.521,1,0.432
275,17,3,False,9.0,2.52,6.21,25.02,5879,28,0.521,1,0.432
275,18,4,False,8.68,3.92,5.1,23.24,5727,13,0.521,1,0.432
275,19,5,True,4.68,3.47,7.76,24.78,5157,29,0.521,1,0.432
275,20,6,True,5.54,2.86,8.2,24.0,7202,14,0.521,1,0.432
275,21,0,False,9.04,3.83,5.86,25.89,6471,40,0.521,1,0.432
275,22,1,False,9.53,1.67,5.76,23.48,5682,14,0.521,1,0.432
275,23,2,False,8.53,3.43,9.17,24.33,6193,2,0.521,1,0.432
275,24,3,False,11.5,3.7,6.04,24.43,6009,15,0.521,1,0.432
275,25,4,False,9.12,3.58,6.87,23.95,7695,23,0.521,1,0.432
275,26,5,True,5.4,2.43,6.74,24.88,8468,20,0.521,1,0.432
275,27,6,True,3.28,3.37,8.56,24.98,5616,20,0.521,1,0.432
275,28,0,False,8.43,3.91,6.44,23.86,7128,31,0.521,1,0.432
275,29,1,False,9.13,3.23,6.61,25.66,6770,31,0.521,1,0.432
275,30,2,False,8.89,2.69,6.97,23.31,7217,24,0.521,1,0.432
275,31,3,False,10.13,1.89,7.97,22.63,9406,27,0.521,1,0.432
275,32,4,False,10.03,3.04,6.59,23.27,7652,31,0.521,1,0.432
275,33,5,True,4.58,3.96,5.68,24.22,5157,38,0.521,1,0.432
275,34,6,True,4.89,2.92,8.01,24.61,5161,33,0.521,1,0.432
275,35,0,False,8.66,3.16,7.46,24.19,6619,41,0.521,1,0.432
275,36,1,False,9.7,2.91,4.89,24.17,7766,41,0.521,1,0.432
275,37,2,False,7.96,3.33,7.2,23.76,9207,18,0.521,1,0.432
275,38,3,False,11.35,3.15,7.29,23.77,4416,25,0.521,1,0.432
275,39,4,False,10.17,2.74,6.22,24.22,4439,24,0.521,1,0.432
275,40,5,True,4.37,2.74,8.36,24.35,4190,21,0.521,1,0.432
275,41,6,True,3.46,2.55,8.67,24.72,6818,22,0.521,1,0.432
275,42,0,False,9.2,2.71,5.79,24.61,3621,32,0.521,1,0.432
275,43,1,False,7.99,3.37,7.59,23.19,5621,36,0.521,1,0.432
275,44,2,False,9.21,2.59,5.77,26.37,5973,32,0.521,1,0.432
275,45,3,False,10.17,4.0,8.47,22.41,8894,28,0.521,1,0.432
275,46,4,False,8.49,3.65,5.59,25.34,6145,37,0.521,1,0.432
275,47,5,True,4.9,2.34,5.67,24.3,6660,33,0.521,1,0.432
275,48,6,True,3.92,2.54,7.46,22.24,5397,16,0.521,1,0.432
275,49,0,False,7.12,3.28,5.63,24.36,7836,39,0.521,1,0.432
275,50,1,False,10.32,2.1,5.59,22.55,5341,41,0.521,1,0.432
275,51,2,False,9.82,3.66,5.15,23.96,7613,16,0.521,1,0.432
275,52,3,False,9.29,3.63,7.52,24.63,6658,28,0.521,1,0.432
275,53,4,False,8.4,4.19,5.19,25.34,3829,24,0.521,1,0.432
275,54,5,True,4.53,2.62,5.57,23.39,7013,28,0.521,1,0.432
275,55,6,True,4.04,3.14,7.44,24.76,6695,30,0.521,1,0.432
276,0,0,False,11.62,2.7,6.6,24.83,5339,44,0.401,0,0.158
276,1,1,False,9.01,3.36,6.01,24.09,7944,25,0.401,0,0.158
276,2,2,False,8.85,2.76,5.95,24.45,6315,29,0.401,0,0.158
276,3,3,False,10.22,2.95,5.25,23.91,5841,24,0.401,0,0.158
276,4,4,False,8.09,2.65,6.3,22.99,6681,28,0.401,0,0.158
276,5,5,True,2.48,3.02,6.72,24.35,8068,48,0.401,0,0.158
276,6,6,True,3.66,2.55,6.33,23.61,5593,30,0.401,0,0.158
276,7,0,False,7.01,3.22,6.17,25.11,4545,44,0.401,0,0.158
276,8,1,False,9.49,2.15,4.84,24.17,6711,38,0.401,0,0.158
276,9,2,False,7.91,4.16,4.81,24.84,3232,22,0.401,0,0.158
276,10,3,False,9.42,3.77,6.88,23.77,4109,42,0.401,0,0.158
276,11,4,False,8.36,3.59,6.9,24.33,4626,22,0.401,0,0.158
276,12,5,True,4.19,2.82,8.19,24.4,7236,45,0.401,0,0.158
276,13,6,True,2.97,3.04,5.68,24.64,8835,32,0.401,0,0.158
276,14,0,False,6.88,3.34,7.27,23.33,4886,40,0.401,0,0.158
276,15,1,False,7.65,2.07,5.05,23.57,7012,32,0.401,0,0.158
276,16,2,False,9.53,3.08,7.12,24.77,4231,27,0.401,0,0.158
276,17,3,False,9.85,2.98,5.39,23.63,7196,26,0.401,0,0.158
276,18,4,False,9.71,2.61,7.24,24.86,5019,38,0.401,0,0.158
276,19,5,True,2.22,2.76,6.43,22.54,3767,42,0.401,0,0.158
276,20,6,True,3.53,2.8,6.16,24.9,4142,38,0.401,0,0.158
276,21,0,False,10.5,2.22,4.93,24.19,6784,17,0.401,0,0.158
276,22,1,False,8.16,3.62,7.59,23.75,6005,33,0.401,0,0.158
276,23,2,False,5.74,2.25,5.78,25.76,6444,44,0.401,0,0.158
276,24,3,False,8.33,2.97,4.94,22.7,4106,25,0.401,0,0.158
276,25,4,False,8.41,2.31,3.64,24.4,4442,29,0.401,0,0.158
276,26,5,True,2.73,3.25,4.72,24.53,5543,25,0.401,0,0.158
276,27,6,True,3.47,2.58,7.59,24.3,8188,33,0.401,0,0.158
276,28,0,False,8.25,2.55,4.23,25.3,5403,10,0.401,0,0.158
276,29,1,False,7.35,1.68,5.03,24.22,2498,41,0.401,0,0.158
276,30,2,False,7.75,2.49,5.62,22.89,6666,14,0.401,0,0.158
276,31,3,False,9.92,1.98,5.66,23.22,7231,17,0.401,0,0.158
276,32,4,False,9.78,3.91,4.41,22.25,5185,30,0.401,0,0.158
276,33,5,True,3.19,2.45,6.93,24.06,3788,21,0.401,0,0.158
276,34,6,True,4.76,2.72,6.27,22.77,7323,28,0.401,0,0.158
276,35,0,False,8.39,3.23,4.76,24.74,6100,40,0.401,0,0.158
276,36,1,False,8.13,3.41,3.13,22.69,4261,21,0.401,0,0.158
276,37,2,False,9.51,1.47,6.55,23.78,3956,46,0.401,0,0.158
276,38,3,False,7.06,3.18,6.94,22.3,4082,42,0.401,0,0.158
276,39,4,False,8.59,3.04,5.8,24.43,3845,36,0.401,0,0.158
276,40,5,True,3.3,2.52,5.08,22.56,6030,41,0.401,0,0.158
276,41,6,True,3.66,2.06,6.18,23.58,5008,33,0.401,0,0.158
276,42,0,False,7.46,2.24,4.73,23.2,7970,21,0.401,0,0.158
276,43,1,False,7.95,3.13,6.7,23.41,7558,19,0.401,0,0.158
276,44,2,False,9.11,2.61,6.15,24.3,5580,34,0.401,0,0.158
276,45,3,False,9.22,1.68,4.94,24.55,2804,17,0.401,0,0.158
276,46,4,False,9.98,2.43,5.94,24.15,6374,24,0.401,0,0.158
276,47,5,True,3.13,3.95,5.14,23.27,4536,27,0.401,0,0.158
276,48,6,True,2.56,3.42,7.82,23.79,4746,47,0.401,0,0.158
276,49,0,False,7.68,2.79,6.09,23.03,5059,47,0.401,0,0.158
276,50,1,False,8.71,2.95,6.5,24.16,7203,34,0.401,0,0.158
276,51,2,False,8.31,4.55,5.21,23.52,7782,37,0.401,0,0.158
276,52,3,False,8.04,2.37,5.77,24.09,5724,24,0.401,0,0.158
276,53,4,False,9.14,2.71,6.59,23.96,3467,34,0.401,0,0.158
276,54,5,True,4.49,2.92,4.93,24.09,5637,30,0.401,0,0.158
276,55,6,True,4.03,2.54,6.98,24.25,6883,26,0.401,0,0.158
277,0,0,False,7.55,1.81,7.44,23.46,8643,27,0.186,0,0.0
277,1,1,False,8.43,2.42,6.8,23.57,9748,44,0.186,0,0.0
277,2,2,False,7.16,1.63,6.55,23.42,8305,32,0.186,0,0.0
277,3,3,False,8.76,1.18,6.26,23.0,10873,36,0.186,0,0.0
277,4,4,False,8.26,1.55,6.48,21.9,9076,28,0.186,0,0.0
277,5,5,True,1.25,2.23,6.75,23.45,10310,62,0.186,0,0.0
277,6,6,True,2.47,2.16,7.41,22.95,10184,42,0.186,0,0.0
277,7,0,False,8.57,2.46,6.25,23.44,6591,17,0.186,0,0.0
277,8,1,False,9.72,2.11,7.31,23.77,8935,48,0.186,0,0.0
277,9,2,False,7.89,0.75,6.97,23.95,6864,32,0.186,0,0.0
277,10,3,False,9.13,2.58,6.74,22.95,8968,37,0.186,0,0.0
277,11,4,False,8.76,1.96,8.0,23.53,8447,29,0.186,0,0.0
277,12,5,True,2.0,2.66,7.29,21.72,9291,47,0.186,0,0.0
277,13,6,True,2.39,1.23,7.08,23.74,9504,25,0.186,0,0.0
277,14,0,False,8.6,2.73,7.93,23.51,8700,39,0.186,0,0.0
277,15,1,False,9.27,2.66,6.78,22.84,9336,34,0.186,0,0.0
277,16,2,False,8.47,1.39,6.35,23.91,9254,23,0.186,0,0.0
277,17,3,False,9.33,1.87,7.13,23.11,9384,48,0.186,0,0.0
277,18,4,False,9.34,2.97,6.48,23.77,6470,38,0.186,0,0.0
277,19,5,True,4.71,1.32,6.82,23.31,9516,43,0.186,0,0.0
277,20,6,True,3.62,0.83,6.66,23.31,9030,38,0.186,0,0.0
277,21,0,False,8.44,0.7,6.62,22.9,9172,41,0.186,0,0.0
277,22,1,False,7.83,1.29,7.84,22.95,8219,16,0.186,0,0.0
277,23,2,False,8.58,2.07,7.23,22.94,9985,49,0.186,0,0.0
277,24,3,False,5.76,2.32,5.76,23.67,10617,25,0.186,0,0.0
277,25,4,False,7.23,2.14,6.85,22.61,8158,27,0.186,0,0.0
277,26,5,True,2.65,3.11,7.58,22.78,10319,32,0.186,0,0.0
277,27,6,True,4.32,1.79,7.23,24.06,8640,23,0.186,0,0.0
277,28,0,False,8.32,2.16,5.86,22.24,9492,38,0.186,0,0.0
277,29,1,False,8.59,2.66,6.93,23.32,10087,36,0.186,0,0.0
277,30,2,False,6.55,2.2,7.35,22.88,11578,32,0.186,0,0.0
277,31,3,False,9.12,1.47,7.48,24.21,7810,38,0.186,0,0.0
277,32,4,False,7.81,1.44,6.94,23.22,8615,23,0.186,0,0.0
277,33,5,True,3.73,1.81,7.24,22.8,11530,22,0.186,0,0.0
277,34,6,True,1.27,2.14,7.09,23.78,12238,48,0.186,0,0.0
277,35,0,False,9.0,1.51,7.64,23.14,7299,40,0.186,0,0.0
277,36,1,False,7.61,1.96,7.36,23.86,8551,36,0.186,0,0.0
277,37,2,False,8.97,1.62,5.67,23.12,8522,34,0.186,0,0.0
277,38,3,False,10.31,1.62,6.73,22.9,9364,40,0.186,0,0.0
277,39,4,False,8.79,2.21,6.93,21.99,10084,49,0.186,0,0.0
277,40,5,True,2.1,1.54,6.64,23.77,8218,34,0.186,0,0.0
277,41,6,True,1.39,2.31,7.13,23.53,8628,28,0.186,0,0.0
277,42,0,False,7.47,1.55,6.18,22.66,9718,38,0.186,0,0.0
277,43,1,False,7.62,2.51,7.96,22.99,9325,37,0.186,0,0.0
277,44,2,False,7.4,1.28,8.69,23.61,9056,38,0.186,0,0.0
277,45,3,False,10.47,1.93,6.89,23.44,10647,38,0.186,0,0.0
277,46,4,False,6.49,1.0,7.63,23.55,8511,27,0.186,0,0.0
277,47,5,True,4.62,2.2,7.85,23.89,10555,30,0.186,0,0.0
277,48,6,True,2.68,2.45,8.12,24.03,8715,37,0.186,0,0.0
277,49,0,False,7.24,1.98,6.67,23.4,10395,26,0.186,0,0.0
277,50,1,False,10.01,2.81,5.65,23.59,7262,38,0.186,0,0.0
277,51,2,False,6.61,2.75,7.75,23.13,9252,22,0.186,0,0.0
277,52,3,False,7.47,1.95,5.67,24.35,9183,47,0.186,0,0.0
277,53,4,False,7.84,1.62,6.92,23.95,7960,37,0.186,0,0.0
277,54,5,True,2.26,0.76,7.17,23.47,9877,32,0.186,0,0.0
277,55,6,True,2.94,1.65,7.81,23.13,11097,21,0.186,0,0.0
278,0,0,False,8.62,3.38,6.57,25.23,5211,32,0.399,0,0.12
278,1,1,False,9.11,2.77,6.96,24.96,7905,13,0.399,0,0.12
278,2,2,False,8.76,4.56,5.28,23.99,8502,39,0.399,0,0.12
278,3,3,False,8.54,3.54,7.28,24.19,6035,24,0.399,0,0.12
278,4,4,False,8.47,2.52,7.42,24.07,8332,31,0.399,0,0.12
278,5,5,True,5.23,1.73,3.29,23.8,8108,29,0.399,0,0.12
278,6,6,True,3.0,1.88,6.64,23.53,8480,36,0.399,0,0.12
278,7,0,False,10.29,3.15,6.12,24.19,5628,21,0.399,0,0.12
278,8,1,False,10.84,3.29,4.81,23.28,10173,21,0.399,0,0.12
278,9,2,False,7.29,2.36,5.71,24.76,8711,25,0.399,0,0.12
278,10,3,False,9.1,2.86,6.86,23.58,7906,44,0.399,0,0.12
278,11,4,False,9.04,2.78,6.76,23.42,6145,33,0.399,0,0.12
278,12,5,True,4.33,2.65,6.21,23.51,8609,18,0.399,0,0.12
278,13,6,True,4.8,3.63,5.42,24.32,9409,38,0.399,0,0.12
278,14,0,False,7.53,2.5,5.68,23.68,5619,47,0.399,0,0.12
278,15,1,False,9.62,2.09,5.69,25.0,7321,42,0.399,0,0.12
278,16,2,False,9.86,1.88,5.29,22.94,8171,49,0.399,0,0.12
278,17,3,False,9.36,2.63,6.69,23.82,6966,31,0.399,0,0.12
278,18,4,False,9.94,2.39,5.28,24.63,4143,16,0.399,0,0.12
278,19,5,True,3.76,3.23,6.98,23.42,9430,22,0.399,0,0.12
278,20,6,True,4.42,2.42,5.7,24.44,10586,26,0.399,0,0.12
278,21,0,False,10.18,1.51,4.94,23.09,7205,34,0.399,0,0.12
278,22,1,False,7.94,2.12,6.92,23.18,9498,22,0.399,0,0.12
278,23,2,False,10.31,3.16,6.24,24.02,7611,41,0.399,0,0.12
278,24,3,False,6.97,2.47,6.34,24.81,6564,8,0.399,0,0.12
278,25,4,False,6.63,2.72,4.96,23.66,5506,26,0.399,0,0.12
278,26,5,True,5.67,3.44,6.75,23.63,6831,35,0.399,0,0.12
278,27,6,True,3.36,3.48,6.87,23.98,5659,23,0.399,0,0.12
278,28,0,False,11.01,1.75,5.94,23.66,7796,33,0.399,0,0.12
278,29,1,False,8.59,3.19,5.58,24.3,5068,21,0.399,0,0.12
278,30,2,False,7.61,2.82,6.43,23.51,7784,17,0.399,0,0.12
278,31,3,False,10.36,3.2,5.28,22.87,6647,31,0.399,0,0.12
278,32,4,False,9.24,2.03,5.76,24.1,6782,30,0.399,0,0.12
278,33,5,True,4.69,2.29,7.58,23.8,7961,16,0.399,0,0.12
278,34,6,True,4.49,3.85,5.82,23.11,10516,36,0.399,0,0.12
278,35,0,False,8.49,3.7,5.78,23.9,7978,37,0.399,0,0.12
278,36,1,False,9.62,3.93,7.46,25.13,6479,33,0.399,0,0.12
278,37,2,False,10.87,2.46,5.84,24.61,8174,29,0.399,0,0.12
278,38,3,False,9.46,1.6,5.89,23.2,9878,28,0.399,0,0.12
278,39,4,False,9.27,3.36,7.63,24.09,6194,24,0.399,0,0.12
278,40,5,True,4.05,2.89,6.06,22.23,5787,18,0.399,0,0.12
278,41,6,True,3.53,2.5,5.27,23.68,10719,33,0.399,0,0.12
278,42,0,False,11.18,2.7,6.18,24.1,10203,45,0.399,0,0.12
278,43,1,False,9.94,2.95,5.41,22.81,6801,45,0.399,0,0.12
278,44,2,False,10.97,1.73,7.44,25.34,9345,25,0.399,0,0.12
278,45,3,False,10.0,1.77,4.91,25.87,6791,18,0.399,0,0.12
278,46,4,False,8.83,3.82,7.27,23.35,7378,35,0.399,0,0.12
278,47,5,True,4.44,3.01,5.94,23.7,6579,39,0.399,0,0.12
278,48,6,True,3.67,2.91,6.2,24.4,9255,15,0.399,0,0.12
278,49,0,False,9.99,2.01,5.59,24.63,6523,31,0.399,0,0.12
278,50,1,False,9.11,1.84,7.52,25.03,8199,27,0.399,0,0.12
278,51,2,False,9.3,3.51,5.74,23.55,7176,8,0.399,0,0.12
278,52,3,False,9.91,2.83,6.99,23.52,5345,31,0.399,0,0.12
278,53,4,False,8.05,3.06,6.83,25.61,9629,33,0.399,0,0.12
278,54,5,True,3.53,3.25,7.11,23.53,5173,53,0.399,0,0.12
278,55,6,True,4.85,3.1,6.89,25.42,9603,16,0.399,0,0.12
279,0,0,False,9.18,3.88,4.69,23.86,7166,37,0.483,0,0.255
279,1,1,False,10.78,3.73,4.63,24.22,5191,28,0.483,0,0.255
279,2,2,False,11.14,4.18,6.47,24.35,7231,28,0.483,0,0.255
279,3,3,False,10.93,2.45,5.73,24.1,6418,33,0.483,0,0.255
279,4,4,False,11.02,3.34,5.29,23.41,5554,26,0.483,0,0.255
279,5,5,True,3.22,3.1,5.88,22.82,5283,34,0.483,0,0.255
279,6,6,True,2.65,3.25,5.92,24.29,8114,29,0.483,0,0.255
279,7,0,False,10.4,2.52,7.43,24.74,6935,25,0.483,0,0.255
279,8,1,False,9.56,2.69,4.25,23.19,5963,25,0.483,0,0.255
279,9,2,False,8.22,3.44,6.09,23.69,6210,28,0.483,0,0.255
279,10,3,False,10.38,1.82,4.48,23.15,5468,13,0.483,0,0.255
279,11,4,False,9.45,2.92,5.59,24.24,7318,20,0.483,0,0.255
279,12,5,True,3.6,3.08,5.36,24.32,3364,27,0.483,0,0.255
279,13,6,True,4.36,2.37,7.61,25.07,8499,44,0.483,0,0.255
279,14,0,False,8.64,3.48,7.36,23.05,7557,13,0.483,0,0.255
279,15,1,False,10.28,3.95,5.43,24.03,6675,52,0.483,0,0.255
279,16,2,False,8.54,2.4,6.51,23.98,11210,47,0.483,0,0.255
279,17,3,False,10.06,3.51,6.69,24.98,8228,17,0.483,0,0.255
279,18,4,False,8.62,3.53,5.47,25.25,8532,16,0.483,0,0.255
279,19,5,True,2.89,2.16,7.34,25.09,7602,27,0.483,0,0.255
279,20,6,True,4.36,3.47,6.22,24.44,8077,12,0.483,0,0.255
279,21,0,False,10.81,3.14,5.78,23.39,6380,13,0.483,0,0.255
279,22,1,False,8.32,2.39,5.42,25.23,8337,18,0.483,0,0.255
279,23,2,False,7.85,2.4,7.39,24.65,7171,27,0.483,0,0.255
279,24,3,False,10.59,2.93,8.2,24.13,6045,7,0.483,0,0.255
